source_pid,source_region_genre_id,source_position,source_pid_position,source_track_id,source_Track Name,source_Artist Name(s),source_audio_path,source_audio_relative_path,target_pid,target_region_genre_id,target_position,target_pid_position,target_track_id,target_Track Name,target_Artist Name(s),target_audio_path,target_audio_relative_path,label
26,western_focus,37,26_37,3PmK16VBFQ1OeGkI5WKk7x,Unfolding,Rudy Bloom,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\37. Unfolding.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\37. Unfolding.mp3,9,hindi_study,14,9_14,7hNYvX0qAKrxtVr1jGDmvR,Gallan Goodiyaan,Yashita Sharma;Manish Kumar Tipu;Farhan Akhtar;Shankar Mahadevan;Sukhwinder Singh,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\16. Gallan Goodiyaan.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\16. Gallan Goodiyaan.mp3,0
26,western_focus,37,26_37,3PmK16VBFQ1OeGkI5WKk7x,Unfolding,Rudy Bloom,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\37. Unfolding.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\37. Unfolding.mp3,22,western_focus,200,22_200,5vnxrWbeBNVj8EgatYBKjD,Shimmer,Adrien de la Salle,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\19. Shimmer.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\19. Shimmer.mp3,0
26,western_focus,38,26_38,7vcFleHortFAKdqGn7J9aV,Eternal Calm,Isidorus,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\38. Eternal Calm.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\38. Eternal Calm.mp3,29,western_sleep,11,29_11,65TJyUvCu6aqmnzoXBCSnl,faith,Swik,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\11. faith.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\11. faith.mp3,0
26,western_focus,38,26_38,7vcFleHortFAKdqGn7J9aV,Eternal Calm,Isidorus,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\38. Eternal Calm.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\38. Eternal Calm.mp3,7,hindi_study,18,7_18,5zlB4HfyZ4C5EbgbHPkYIN,Mila Toh Marega,Ravindra Upadhyay;Vishvesh Parmar;Sandeep Patil,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\22. Mila Toh Marega.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\22. Mila Toh Marega.mp3,0
26,western_focus,39,26_39,6btTzFwJ0ghsQO0MWNqObs,Echoes after Rain,Rory Lewis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\39. Echoes after Rain.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\39. Echoes after Rain.mp3,17,western_chill_lyrics,13,17_13,5ivRSlOhVIXN2QMzqgsX0s,Aaoge Tum Kabhi,The Local Train,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\13. Aaoge Tum Kabhi.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\13. Aaoge Tum Kabhi.mp3,0
26,western_focus,39,26_39,6btTzFwJ0ghsQO0MWNqObs,Echoes after Rain,Rory Lewis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\39. Echoes after Rain.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\39. Echoes after Rain.mp3,25,western_focus,61,25_61,3BqQdX1CO7lrCmqJ9HgQUc,industrial revolution,the tofu paradigm,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\29. industrial revolution.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\29. industrial revolution.mp3,0
26,western_focus,40,26_40,1xfEo3rOHLAT3vqxMPKC5d,Counting the Days,Erjos,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\40. Counting the Days.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\40. Counting the Days.mp3,21,western_dj,55,21_55,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),DJ Khaled;Drake,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\55. POPSTAR (feat. Drake).mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\55. POPSTAR (feat. Drake).mp3,0
26,western_focus,40,26_40,1xfEo3rOHLAT3vqxMPKC5d,Counting the Days,Erjos,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\40. Counting the Days.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\40. Counting the Days.mp3,27,western_sleep,83,27_83,1ljoQcWUNFXnGis8LRuhsy,Ae Dil Hai Mushkil - Lofi Flip,KSW;Arijit Singh;Pritam;Bollywood Lofi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\83. Ae Dil Hai Mushkil - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\83. Ae Dil Hai Mushkil - Lofi Flip.mp3,0
26,western_focus,41,26_41,2pwAMyYNW1jLjgnGXRSpzR,Home Beyond The Stars,Isidorus,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\41. Home Beyond The Stars.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\41. Home Beyond The Stars.mp3,7,hindi_study,33,7_33,4dCLUBJwtZwc4HYXvfcpyP,Untitled,KR$NA,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\39. Untitled.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\39. Untitled.mp3,0
26,western_focus,41,26_41,2pwAMyYNW1jLjgnGXRSpzR,Home Beyond The Stars,Isidorus,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\41. Home Beyond The Stars.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\41. Home Beyond The Stars.mp3,7,hindi_study,23,7_23,5RH4M64x1jvPMWHN5S2LAz,Ganpat,Mika Singh;Anchal,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\28. Ganpat.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\28. Ganpat.mp3,0
26,western_focus,42,26_42,5nk854M1eYe0mJKg3kaukY,Promise,Aurelian Juno,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\42. Promise.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\42. Promise.mp3,8,hindi_study,68,8_68,07MacAZYafSc04kQ7FXdUe,Ik Vaari Aa Lofi Mix,Pritam;Arijit Singh;DJ Yogii,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\67. Ik Vaari Aa Lofi Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\67. Ik Vaari Aa Lofi Mix.mp3,0
26,western_focus,42,26_42,5nk854M1eYe0mJKg3kaukY,Promise,Aurelian Juno,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\42. Promise.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\42. Promise.mp3,20,western_dj,35,20_35,6GVv6Zn0zfN36sKDJY1axO,Cham Cham,Meet Bros.;Monali Thakur,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\35. Cham Cham.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\35. Cham Cham.mp3,0
26,western_focus,43,26_43,1z49c3xyRnIJ4NyFJlZWJD,My Only Love,Sami Kaur,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\43. My Only Love.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\43. My Only Love.mp3,10,telugu_chill_lyrics,58,10_58,13zRzGESTiUCD2GZyEwWNx,Jabilammavo,Devi Sri Prasad;Sagar;Malathi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\chill_lyrics\1 AM Feels Telugu\37. Jabilammavo.mp3,data\raw_playlist_songs_downloaded\telugu\chill_lyrics\1 AM Feels Telugu\37. Jabilammavo.mp3,0
26,western_focus,43,26_43,1z49c3xyRnIJ4NyFJlZWJD,My Only Love,Sami Kaur,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\43. My Only Love.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\43. My Only Love.mp3,22,western_focus,62,22_62,7bWHH83FZ2Mk0lJkG7WynM,Pure Hearts,Adrien de la Salle;Francois Mathian,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\67. Pure Hearts.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\67. Pure Hearts.mp3",0
26,western_focus,44,26_44,0Gf3aRllVZo59XtJgrK4vp,Dancing Leaves,Dawn Huntley,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\44. Dancing Leaves.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\44. Dancing Leaves.mp3,17,western_chill_lyrics,35,17_35,4roFMBSQp7W4fYVxKMmhA5,Junoon,Mitraz,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\35. Junoon.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\35. Junoon.mp3,0
26,western_focus,44,26_44,0Gf3aRllVZo59XtJgrK4vp,Dancing Leaves,Dawn Huntley,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\44. Dancing Leaves.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\44. Dancing Leaves.mp3,29,western_sleep,91,29_91,3EXtLkwpgMqiNIMl5Ztg8K,wandering,too unbothered.,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\91. wandering.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\91. wandering.mp3,0
26,western_focus,45,26_45,5WYzwJcAqTUcjji61rvkGI,Lantern in the Fog,Nivellea,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\45. Lantern in the Fog.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\45. Lantern in the Fog.mp3,17,western_chill_lyrics,7,17_7,0FCe2NhPWKiSTAipf0lOAT,Chor,Justh,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\7. Chor.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\7. Chor.mp3,0
26,western_focus,45,26_45,5WYzwJcAqTUcjji61rvkGI,Lantern in the Fog,Nivellea,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\45. Lantern in the Fog.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\45. Lantern in the Fog.mp3,15,western_chill_lyrics,56,15_56,3nQbf8wfMOkKeLRe45kNFc,I Know You Know Me (With Matt Berninger),Caroline Spence;Matt Berninger,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\44. I Know You Know Me (With Matt Berninger).mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\44. I Know You Know Me (With Matt Berninger).mp3,0
26,western_focus,46,26_46,1DcuFxt7thDbbiPPkWaDoA,The Conservatory Window,Vølaire,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\46. The Conservatory Window.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\46. The Conservatory Window.mp3,21,western_dj,62,21_62,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Cardi B;Megan Thee Stallion,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\62. WAP (feat. Megan Thee Stallion).mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\62. WAP (feat. Megan Thee Stallion).mp3,0
26,western_focus,46,26_46,1DcuFxt7thDbbiPPkWaDoA,The Conservatory Window,Vølaire,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\46. The Conservatory Window.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\46. The Conservatory Window.mp3,29,western_sleep,15,29_15,4C4l63e5lA3Qr28WEU3Eau,Echoes in the Void,No One Is Listening,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\15. Echoes in the Void.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\15. Echoes in the Void.mp3,0
26,western_focus,47,26_47,4aXCcYaUb2HRM7g7tZwidQ,You Just Know,Justin Dell,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\47. You Just Know.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\47. You Just Know.mp3,22,western_focus,77,22_77,2Vg4ixMU7OJAfFR4tLMnvN,a new romance,Alexandra Streliski,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3",0
26,western_focus,47,26_47,4aXCcYaUb2HRM7g7tZwidQ,You Just Know,Justin Dell,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\47. You Just Know.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\47. You Just Know.mp3,28,western_sleep,42,28_42,2sbmEcU4m0rpv67MYxpOu5,Fading Light,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\42. Fading Light.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\42. Fading Light.mp3,0
26,western_focus,48,26_48,059ryoQJ8Nt3xndqMJWDHk,Previous,Seth Fernsby,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\48. Previous.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\48. Previous.mp3,28,western_sleep,11,28_11,4XYkH36IVadjm4iQe1lE1M,Ancient Oaks,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\11. Ancient Oaks.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\11. Ancient Oaks.mp3,0
26,western_focus,48,26_48,059ryoQJ8Nt3xndqMJWDHk,Previous,Seth Fernsby,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\48. Previous.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\48. Previous.mp3,7,hindi_study,9,7_9,01d8tSqJUrPlK1l8FwgsCF,Soorma Anthem,Shankar-Ehsaan-Loy;Shankar Mahadevan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\11. Soorma Anthem.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\11. Soorma Anthem.mp3,0
26,western_focus,49,26_49,26licdts7EZ9dLaKd8NNh4,Before Sunset,Rudy Bloom,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\49. Before Sunset.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\49. Before Sunset.mp3,15,western_chill_lyrics,39,15_39,0QQIhT6PtJ5glyn4HKNKQ6,All the Pretty Girls,KALEO,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\9. All the Pretty Girls.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\9. All the Pretty Girls.mp3,0
26,western_focus,49,26_49,26licdts7EZ9dLaKd8NNh4,Before Sunset,Rudy Bloom,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\49. Before Sunset.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\49. Before Sunset.mp3,8,hindi_study,16,8_16,36y4YG4mYvZQcOzANthZCJ,"Maaye (From ""Sky Force"")",Tanishk Bagchi;Manoj Muntashir;B Praak,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\15. Maaye (From _Sky Force_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\15. Maaye (From _Sky Force_).mp3,0
26,western_focus,50,26_50,2Kc5LcEp1QG3tCTI4Bi21n,Rowan,Ben Moldau,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\50. Rowan.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\50. Rowan.mp3,8,hindi_study,73,8_73,6LnKF81ya983e07tTgAFql,"Tujhe Kitna Chahein Aur Hum (From ""Love In Lo-Fi Volume 1"")",Jubin Nautiyal;Dj Chetas;DJ Nyk,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\72. Tujhe Kitna Chahein Aur Hum (From _Love In Lo-Fi Volume 1_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\72. Tujhe Kitna Chahein Aur Hum (From _Love In Lo-Fi Volume 1_).mp3,0
26,western_focus,50,26_50,2Kc5LcEp1QG3tCTI4Bi21n,Rowan,Ben Moldau,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\50. Rowan.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\50. Rowan.mp3,7,hindi_study,9,7_9,01d8tSqJUrPlK1l8FwgsCF,Soorma Anthem,Shankar-Ehsaan-Loy;Shankar Mahadevan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\11. Soorma Anthem.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\11. Soorma Anthem.mp3,0
26,western_focus,51,26_51,189qwuSxX6gpsZVkIDfxUV,Silent Garden,Cole Neumann,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\51. Silent Garden.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\51. Silent Garden.mp3,25,western_focus,184,25_184,4GPggSBR3PNu6qTjDGNHLo,cirrus,Collinsworthy,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\73. Cirrus.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\73. Cirrus.mp3,0
