source_clean_index,source_Track URI,source_Track Name,source_Artist Name(s),source_track_id,source_pid,source_region_genre_id,source_position,source_pid_position,source_audio_path,source_audio_relative_path,source_downloaded_title,source_downloaded_playlist_name,source_downloaded_position,source_position_matches,source_filename,source_has_audio,target_clean_index,target_Track URI,target_Track Name,target_Artist Name(s),target_track_id,target_pid,target_region_genre_id,target_position,target_pid_position,target_audio_path,target_audio_relative_path,target_downloaded_title,target_downloaded_playlist_name,target_downloaded_position,target_position_matches,target_filename,target_has_audio,label
1619.0,spotify:track:48lxT5qJF0yYyf2z4wB4xW,Pedro,Jaxomy;Agatino Romero;Raffaella Carrà,48lxT5qJF0yYyf2z4wB4xW,19,western_dj,19,19_19,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\16. Pedro.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\16. Pedro.mp3",Pedro,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",16.0,False,16. Pedro.mp3,True,1620.0,spotify:track:20P82kYdAcCHvgAPZqtlwN,Impossible,BALD;Maeva Carter,20P82kYdAcCHvgAPZqtlwN,19.0,western_dj,20.0,19_20,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\18. Impossible.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\18. Impossible.mp3",Impossible,"DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats",18.0,False,18. Impossible.mp3,True,1
,,417 Hz Cleanse Negative Energy,Luna Riversong,5gciuLqgjwVbZiMi4VSPYM,24,western_focus,80,24_80,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\81. 417 Hz Cleanse Negative Energy.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\81. 417 Hz Cleanse Negative Energy.mp3,,,,,,,,,When We Feel Young - Nature Tapes,When Chai Met Toast,7D3Ye9VMbfDXU78FtR3pFt,17.0,western_chill_lyrics,16.0,17_16,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\16. When We Feel Young - Nature Tapes.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\16. When We Feel Young - Nature Tapes.mp3,,,,,,,0
,,faith,Swik,65TJyUvCu6aqmnzoXBCSnl,29,western_sleep,11,29_11,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\11. faith.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\11. faith.mp3,,,,,,,,,Guleba,Vivek - Mervin;Anirudh Ravichander;Mervin Solomon,2js9xBYSV4wNrVykUK5vgs,20.0,western_dj,49.0,20_49,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\49. Guleba.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\49. Guleba.mp3,,,,,,,0
,,Mehrama - Lofi Flip,Jay Kava;Darshan Raval;Antara Mitra;Pritam,6SVIy8h51UToEbU961b6up,27,western_sleep,86,27_86,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\86. Mehrama - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\86. Mehrama - Lofi Flip.mp3,,,,,,,,,Cold Feet,Callinsick,2wVd7pvX8gbYTVOOL4eKjJ,15.0,western_chill_lyrics,3.0,15_3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\88. Cold Feet.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\88. Cold Feet.mp3,,,,,,,0
3112.0,spotify:track:1VlaAFoLyWmNH0YrOWx7Eg,Janam Janam - Lofi Flip,SPECRO;SKETCH;Arijit Singh;Antara Mitra;Pritam;Bollywood Lofi,1VlaAFoLyWmNH0YrOWx7Eg,27,western_sleep,82,27_82,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\82. Janam Janam - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\82. Janam Janam - Lofi Flip.mp3,Janam Janam - Lofi Flip,Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs,82.0,True,82. Janam Janam - Lofi Flip.mp3,True,3113.0,spotify:track:1ljoQcWUNFXnGis8LRuhsy,Ae Dil Hai Mushkil - Lofi Flip,KSW;Arijit Singh;Pritam;Bollywood Lofi,1ljoQcWUNFXnGis8LRuhsy,27.0,western_sleep,83.0,27_83,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\83. Ae Dil Hai Mushkil - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\83. Ae Dil Hai Mushkil - Lofi Flip.mp3,Ae Dil Hai Mushkil - Lofi Flip,Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs,83.0,True,83. Ae Dil Hai Mushkil - Lofi Flip.mp3,True,1
,,Bonamico,Lucky Lorry,1o2B11JGTHszFYPeJ7iEY6,23,western_focus,14,23_14,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\13. Bonamico.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\13. Bonamico.mp3,,,,,,,,,Summer Nights,Aquilegia,45BcuKF5ILiWrIoa4owvTg,26.0,western_focus,77.0,26_77,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\77. Summer Nights.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\77. Summer Nights.mp3,,,,,,,0
,,"Mere Yaaraa & Tu Jo Mila (From ""Love In Lo-Fi Volume 1"")",Arijit Singh;Neeti Mohan;Javed Ali;Dj Chetas;DJ Nyk,5zAtCVBAkr5G2UvBG08SeF,8,hindi_study,59,8_59,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\58. Mere Yaaraa & Tu Jo Mila (From _Love In Lo-Fi Volume 1_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\58. Mere Yaaraa & Tu Jo Mila (From _Love In Lo-Fi Volume 1_).mp3,,,,,,,,,Manwa Laage,Vishal-Shekhar;Shreya Ghoshal;Arijit Singh;Irshad Kamil,3H43T5swYywvcdCBFiDgW6,3.0,hindi_chill_lyrics,50.0,3_50,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\68. Manwa Laage.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\68. Manwa Laage.mp3,,,,,,,0
,,Nuances,Zoe Zalcman,6Sb4cNKuSuyYiNLJvxhKFE,22,western_focus,91,22_91,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\96. Nuances.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\96. Nuances.mp3",,,,,,,,,Doesn't Really Matter,Car Culture;Physical Therapy;Squirrel Flower,4HfN7246HT9BiXgU0d5HLl,18.0,western_chill_lyrics,15.0,18_15,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\15. Doesn't Really Matter.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\15. Doesn't Really Matter.mp3,,,,,,,0
3042.0,spotify:track:05R5NzVM92huBXaszuXSZH,Teri Ore (Lo-Fi Flip),VIBIE,05R5NzVM92huBXaszuXSZH,27,western_sleep,12,27_12,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\12. Teri Ore (Lo-Fi Flip).mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\12. Teri Ore (Lo-Fi Flip).mp3,Teri Ore (Lo-Fi Flip),Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs,12.0,True,12. Teri Ore (Lo-Fi Flip).mp3,True,3043.0,spotify:track:7JOFplrLQfYkuEcWCASZDo,Iktara - Lofi Flip,VIBIE;Amit Trivedi;Kavita Seth;Amitabh Bhattacharya;Bollywood Lofi,7JOFplrLQfYkuEcWCASZDo,27.0,western_sleep,13.0,27_13,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\13. Iktara - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\13. Iktara - Lofi Flip.mp3,Iktara - Lofi Flip,Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs,13.0,True,13. Iktara - Lofi Flip.mp3,True,1
,,Party On My Mind,Pritam;KK;Shefali Alvares;Yo Yo Honey Singh;Prashant Ingole,5Rn1DPzSzUktbhuNDDJocS,9,hindi_study,22,9_22,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\25. Party On My Mind.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\25. Party On My Mind.mp3,,,,,,,,,ghee,lilibu,2tIuYjDRwnJfJEt4uDEjRl,25.0,western_focus,50.0,25_50,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\37. ghee.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\37. ghee.mp3,,,,,,,0
,,The Long Road,elveper,4zbjAvkI6oKXRDG7tsZAQa,23,western_focus,69,23_69,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\80. The Long Road.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\80. The Long Road.mp3,,,,,,,,,Coastal,Leavv;Mr. Käfer,2zI8kItxIqtyFYfFsy3ngx,25.0,western_focus,54.0,25_54,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\76. Coastal.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\76. Coastal.mp3,,,,,,,0
,,Jadoo,Akshath,5MQLDkiEagOTLKpfa59a06,17,western_chill_lyrics,22,17_22,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\22. Jadoo.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\22. Jadoo.mp3,,,,,,,,,Dil Meri Na Sune (Lofi Mix),Atif Aslam;Harrlin,5jSUf1WPFzoaBaoypDdf2K,8.0,hindi_study,67.0,8_67,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\66. Dil Meri Na Sune (Lofi Mix).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\66. Dil Meri Na Sune (Lofi Mix).mp3,,,,,,,0
,,My Brand,Starstrum,2lAdNMHZPx6VP5C0SGzrGg,23,western_focus,43,23_43,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\51. My Brand.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\51. My Brand.mp3,,,,,,,,,Prema Desam,Hemachandra Vedala;Saindhavi,0Y61GxhLwaCYDJ2ojA7tZv,11.0,telugu_chill_lyrics,69.0,11_69,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\telugu\chill_lyrics\1 AM Feels Telugu\32. Prema Desam.mp3,data\raw_playlist_songs_downloaded\telugu\chill_lyrics\1 AM Feels Telugu\32. Prema Desam.mp3,,,,,,,0
,,Cradles,Sub Urban,47UFoOuvrkt4khE7c5aap6,20,western_dj,8,20_8,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\8. Cradles.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\8. Cradles.mp3,,,,,,,,,"Ik Vaari Aa (From ""Raabta"")",Pritam;Arijit Singh,5lrA2NzUxmBjKr2tCZfMtl,9.0,hindi_study,9.0,9_9,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\11. Ik Vaari Aa (From _Raabta_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\11. Ik Vaari Aa (From _Raabta_).mp3,,,,,,,0
2637.0,spotify:track:5fnJ1pJlGgXKy3W6HhjEjV,my favourite shirt,blank maxxymus,5fnJ1pJlGgXKy3W6HhjEjV,25,western_focus,1,25_1,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\1. my favourite shirt.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\1. my favourite shirt.mp3,my favourite shirt,Focus Flow,1.0,True,1. my favourite shirt.mp3,True,2638.0,spotify:track:20Y3tPUnJ5Pmkilgt0nXDb,Transient,Audio Sculptor,20Y3tPUnJ5Pmkilgt0nXDb,25.0,western_focus,2.0,25_2,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\2. Transient.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\2. Transient.mp3,Transient,Focus Flow,2.0,True,2. Transient.mp3,True,1
,,All My Days,Alexi Murdoch,5NwpfDSHmNc7gu23GQK5DF,15,western_chill_lyrics,55,15_55,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\18. All My Days.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\18. All My Days.mp3,,,,,,,,,In da Club,Tony Junior;Luis Rodriguez,66B30LEHJfPv8r3YNKUV99,19.0,western_dj,173.0,19_173,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\22. In Da Club.mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\22. In Da Club.mp3,,,,,,,0
,,Light It Up,Major Lazer;Nyla;Fuse ODG,1pjvlYOMIg1NhGQbM6iwrY,21,western_dj,67,21_67,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\67. Light It Up.mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\67. Light It Up.mp3,,,,,,,,,foresight,Esmare,0tCdzYvMne3CixunpEmPNT,23.0,western_focus,61.0,23_61,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\72. foresight.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\72. foresight.mp3,,,,,,,0
1866.0,spotify:track:1OBOW5jFnqpieVQFsxu2P9,Dhoom Machale Dhoom,Pritam;Aditi Singh Sharma;Sameer Anjaan,1OBOW5jFnqpieVQFsxu2P9,20,western_dj,51,20_51,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\51. Dhoom Machale Dhoom.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\51. Dhoom Machale Dhoom.mp3,Dhoom Machale Dhoom,DJ Songs,51.0,True,51. Dhoom Machale Dhoom.mp3,True,1867.0,spotify:track:7eWuuirJFNzbWKx8LjMs9J,Tune Maari Entriyaan - Remix,Sohail Sen;Vishal Dadlani;KK;Irshad Kamil,7eWuuirJFNzbWKx8LjMs9J,20.0,western_dj,52.0,20_52,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\52. Tune Maari Entriyaan - Remix.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\52. Tune Maari Entriyaan - Remix.mp3,Tune Maari Entriyaan - Remix,DJ Songs,52.0,True,52. Tune Maari Entriyaan - Remix.mp3,True,1
,,Arches,Ren Lockhart,4cyhuoZvaQcdF2hXqduc36,26,western_focus,98,26_98,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\98. Arches.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\98. Arches.mp3,,,,,,,,,Shukran Allah - Lofi Flip,Kritiman Mishra;Sonu Nigam;Shreya Ghoshal;Salim Merchant,0EqQqSKvdDwiqAqe6NQBjP,27.0,western_sleep,71.0,27_71,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\71. Shukran Allah - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\71. Shukran Allah - Lofi Flip.mp3,,,,,,,0
,,Ray,Cole Neumann,2DGFV4U3tPuoTq0vTRfYja,26,western_focus,89,26_89,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\89. Ray.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\89. Ray.mp3,,,,,,,,,Light It Up,Major Lazer;Nyla;Fuse ODG,1pjvlYOMIg1NhGQbM6iwrY,21.0,western_dj,67.0,21_67,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\67. Light It Up.mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\67. Light It Up.mp3,,,,,,,0
,,Sojourn,Théo Laurent,0rV61MLbhHcqQNmJYEZIXt,26,western_focus,16,26_16,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\16. Sojourn.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\16. Sojourn.mp3,,,,,,,,,Murmures,Adrien de la Salle,0eSuFLQBYy7wjG1loM2nOc,22.0,western_focus,45.0,22_45,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\48. Murmures.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\48. Murmures.mp3",,,,,,,0
2357.0,spotify:track:2M3rMBjHYr5ilKn9znyfMd,Startrail,Owen Bloom,2M3rMBjHYr5ilKn9znyfMd,23,western_focus,76,23_76,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\87. Startrail.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\87. Startrail.mp3,Startrail,Deep Focus,87.0,False,87. Startrail.mp3,True,2358.0,spotify:track:5EeQp151LyR5r9ZORe5oEy,Driftwood,Halcyon,5EeQp151LyR5r9ZORe5oEy,23.0,western_focus,77.0,23_77,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\88. Driftwood.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\88. Driftwood.mp3,Driftwood,Deep Focus,88.0,False,88. Driftwood.mp3,True,1
,,Aashiyan,gini,0OlYIIUtBAWF2iEiTYan5h,17,western_chill_lyrics,6,17_6,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\6. Aashiyan.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\6. Aashiyan.mp3,,,,,,,,,Ombrone,Lucky Lorry,0WMlNzYdZ1m2exVLeiRhd6,23.0,western_focus,25.0,23_25,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\28. Ombrone.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\28. Ombrone.mp3,,,,,,,0
768.0,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,6VBhH7CyP56BXjp8VsDFPZ,9,hindi_study,49,9_49,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\10. Kesariya (From _Brahmastra_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\10. Kesariya (From _Brahmastra_).mp3,Kesariya (From _Brahmastra_),Study Music Hindi (Lofi Songs),10.0,False,10. Kesariya (From _Brahmastra_).mp3,True,769.0,spotify:track:3H43T5swYywvcdCBFiDgW6,Manwa Laage,Vishal-Shekhar;Shreya Ghoshal;Arijit Singh;Irshad Kamil,3H43T5swYywvcdCBFiDgW6,9.0,hindi_study,50.0,9_50,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\65. Manwa Laage.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\65. Manwa Laage.mp3,Manwa Laage,Studying Bollywood Songs,65.0,False,65. Manwa Laage.mp3,True,1
,,Rain Over Me (feat. Marc Anthony),Pitbull;Marc Anthony,2cZrrQMjB63c0iIugYH9zS,20,western_dj,26,20_26,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\26. Rain Over Me (feat. Marc Anthony).mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\26. Rain Over Me (feat. Marc Anthony).mp3,,,,,,,,,Stargazing,Soothing Oasis,5qPs5nIwNIzEmZBVhb50Dp,28.0,western_sleep,86.0,28_86,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\86. Stargazing.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\86. Stargazing.mp3,,,,,,,0
,,Elegy Of Solace,Una Luna,5OwbUwe2qFPQ1iUSosmR9u,26,western_focus,83,26_83,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\83. Elegy Of Solace.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\83. Elegy Of Solace.mp3,,,,,,,,,Hosanna - Lofi Flip,Leon D'souza;Suzanne D'Mello;Vijay Prakash;Blaaze;Jammy Weirdo;Mig,7BbhFrLzCP7DdnV69vVbCv,8.0,hindi_study,43.0,8_43,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\42. Hosanna - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\42. Hosanna - Lofi Flip.mp3,,,,,,,0
,,Somewhere Only We Know,White Whale,6B4Q08UwlVdcVNsMgS6BKj,19,western_dj,78,19_78,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\72. Somewhere Only We Know.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\72. Somewhere Only We Know.mp3",,,,,,,,,Soniyo - Lofi Flip,Deepanshu Ruhela;Sonu Nigam;Shreya Ghoshal;Neeraj Shridhar;Raju Singh,67nxgDAXgyahpQ0DMqM6lW,8.0,hindi_study,64.0,8_64,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\63. Soniyo - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\63. Soniyo - Lofi Flip.mp3,,,,,,,0
,,Olivanders,Alex Laude,5WY0sGX8iM9ic4XQh8hvuu,26,western_focus,66,26_66,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\66. Olivanders.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\66. Olivanders.mp3,,,,,,,,,639 Hz Energy Cleansing,Serena Lovelace,4YUgNWNP8q6A3JKIOPbb04,24.0,western_focus,71.0,24_71,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\72. 639 Hz Energy Cleansing.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\72. 639 Hz Energy Cleansing.mp3,,,,,,,0
