audio_path,audio_relative_path,region,category,downloaded_playlist_name,downloaded_position,downloaded_title,filename
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\15. Walk On Air.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\15. Walk On Air.mp3,western,focus,Deep Focus,15,Walk On Air,15. Walk On Air.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\16. Cascades.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\16. Cascades.mp3,western,focus,Deep Focus,16,Cascades,16. Cascades.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\17. Something.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\17. Something.mp3,western,focus,Deep Focus,17,Something,17. Something.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\18. Gaze.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\18. Gaze.mp3,western,focus,Deep Focus,18,Gaze,18. Gaze.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\19. Highpoint.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\19. Highpoint.mp3,western,focus,Deep Focus,19,Highpoint,19. Highpoint.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\20. Equatorial Pulse.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\20. Equatorial Pulse.mp3,western,focus,Deep Focus,20,Equatorial Pulse,20. Equatorial Pulse.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\21. Endless Horizon.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\21. Endless Horizon.mp3,western,focus,Deep Focus,21,Endless Horizon,21. Endless Horizon.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\22. never better.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\22. never better.mp3,western,focus,Deep Focus,22,never better,22. never better.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\23. Aether.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\23. Aether.mp3,western,focus,Deep Focus,23,Aether,23. Aether.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\24. Quiet Life.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\24. Quiet Life.mp3,western,focus,Deep Focus,24,Quiet Life,24. Quiet Life.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\25. Let's Go.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\25. Let's Go.mp3,western,focus,Deep Focus,25,Let's Go,25. Let's Go.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\26. Golden Mist.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\26. Golden Mist.mp3,western,focus,Deep Focus,26,Golden Mist,26. Golden Mist.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\27. Solar Mass.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\27. Solar Mass.mp3,western,focus,Deep Focus,27,Solar Mass,27. Solar Mass.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\28. Ombrone.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\28. Ombrone.mp3,western,focus,Deep Focus,28,Ombrone,28. Ombrone.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\29. Angles.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\29. Angles.mp3,western,focus,Deep Focus,29,Angles,29. Angles.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\30. Lunar Waves.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\30. Lunar Waves.mp3,western,focus,Deep Focus,30,Lunar Waves,30. Lunar Waves.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\31. Act Of Courtesy.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\31. Act Of Courtesy.mp3,western,focus,Deep Focus,31,Act Of Courtesy,31. Act Of Courtesy.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\32. Moonlight.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\32. Moonlight.mp3,western,focus,Deep Focus,32,Moonlight,32. Moonlight.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\33. Someone.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\33. Someone.mp3,western,focus,Deep Focus,33,Someone,33. Someone.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\34. Edge of Silence.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\34. Edge of Silence.mp3,western,focus,Deep Focus,34,Edge of Silence,34. Edge of Silence.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\35. Parallax.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\35. Parallax.mp3,western,focus,Deep Focus,35,Parallax,35. Parallax.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\36. Berlin.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\36. Berlin.mp3,western,focus,Deep Focus,36,Berlin,36. Berlin.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\37. Mountains.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\37. Mountains.mp3,western,focus,Deep Focus,37,Mountains,37. Mountains.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\38. Horizon Drift.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\38. Horizon Drift.mp3,western,focus,Deep Focus,38,Horizon Drift,38. Horizon Drift.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\39. Soft Breeze.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\39. Soft Breeze.mp3,western,focus,Deep Focus,39,Soft Breeze,39. Soft Breeze.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\40. Noir.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\40. Noir.mp3,western,focus,Deep Focus,40,Noir,40. Noir.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\41. Heatwave.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\41. Heatwave.mp3,western,focus,Deep Focus,41,Heatwave,41. Heatwave.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\42. The Present.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\42. The Present.mp3,western,focus,Deep Focus,42,The Present,42. The Present.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\43. The Meadows.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\43. The Meadows.mp3,western,focus,Deep Focus,43,The Meadows,43. The Meadows.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\44. Gentle Ember.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\44. Gentle Ember.mp3,western,focus,Deep Focus,44,Gentle Ember,44. Gentle Ember.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\45. In the Fall.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\45. In the Fall.mp3,western,focus,Deep Focus,45,In the Fall,45. In the Fall.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\46. Luminous.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\46. Luminous.mp3,western,focus,Deep Focus,46,Luminous,46. Luminous.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\47. Rewind.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\47. Rewind.mp3,western,focus,Deep Focus,47,Rewind,47. Rewind.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\48. Something Deeply Hidden.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\48. Something Deeply Hidden.mp3,western,focus,Deep Focus,48,Something Deeply Hidden,48. Something Deeply Hidden.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\49. Magnetic Stillness.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\49. Magnetic Stillness.mp3,western,focus,Deep Focus,49,Magnetic Stillness,49. Magnetic Stillness.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\50. FEELINE.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\50. FEELINE.mp3,western,focus,Deep Focus,50,FEELINE,50. FEELINE.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\51. My Brand.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\51. My Brand.mp3,western,focus,Deep Focus,51,My Brand,51. My Brand.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\52. Sapphire.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\52. Sapphire.mp3,western,focus,Deep Focus,52,Sapphire,52. Sapphire.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\53. Near to Home.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\53. Near to Home.mp3,western,focus,Deep Focus,53,Near to Home,53. Near to Home.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\54. Encouraged.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\54. Encouraged.mp3,western,focus,Deep Focus,54,Encouraged,54. Encouraged.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\55. Over Time.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\55. Over Time.mp3,western,focus,Deep Focus,55,Over Time,55. Over Time.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\56. Night owl.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\56. Night owl.mp3,western,focus,Deep Focus,56,Night owl,56. Night owl.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\57. Io.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\57. Io.mp3,western,focus,Deep Focus,57,Io,57. Io.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\58. Steady Flow.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\58. Steady Flow.mp3,western,focus,Deep Focus,58,Steady Flow,58. Steady Flow.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\59. Yes.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\59. Yes.mp3,western,focus,Deep Focus,59,Yes,59. Yes.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\60. Invisible.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\60. Invisible.mp3,western,focus,Deep Focus,60,Invisible,60. Invisible.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\61. Cloud Gradient.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\61. Cloud Gradient.mp3,western,focus,Deep Focus,61,Cloud Gradient,61. Cloud Gradient.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\63. Hollow Labyrinth of Light.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\63. Hollow Labyrinth of Light.mp3,western,focus,Deep Focus,63,Hollow Labyrinth of Light,63. Hollow Labyrinth of Light.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\64. Tidemarks.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\64. Tidemarks.mp3,western,focus,Deep Focus,64,Tidemarks,64. Tidemarks.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\65. Life as.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\65. Life as.mp3,western,focus,Deep Focus,65,Life as,65. Life as.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\66. Syrah.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\66. Syrah.mp3,western,focus,Deep Focus,66,Syrah,66. Syrah.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\67. Shattered.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\67. Shattered.mp3,western,focus,Deep Focus,67,Shattered,67. Shattered.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\68. Long Distance.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\68. Long Distance.mp3,western,focus,Deep Focus,68,Long Distance,68. Long Distance.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\69. Zenline.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\69. Zenline.mp3,western,focus,Deep Focus,69,Zenline,69. Zenline.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\70. Daylight.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\70. Daylight.mp3,western,focus,Deep Focus,70,Daylight,70. Daylight.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\71. Celeste.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\71. Celeste.mp3,western,focus,Deep Focus,71,Celeste,71. Celeste.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\72. foresight.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\72. foresight.mp3,western,focus,Deep Focus,72,foresight,72. foresight.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\73. Cirrus.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\73. Cirrus.mp3,western,focus,Deep Focus,73,Cirrus,73. Cirrus.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\74. Sunrise.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\74. Sunrise.mp3,western,focus,Deep Focus,74,Sunrise,74. Sunrise.mp3
